"Azië;Zuid Azië;Bharat (India);Gujarat (state)","(O 68 00 - O 74 50 /N 24 45 - N 20 00)","74.833333333333,20,68,24.75",0,80.5.330.525
"Azië;Zuid Azië;Bharat (India);Maharashtra (state)","(O 72 30 - O 81 00 /N 22 10 - N 15 45)","81,15.75,72.5,22.166666666667",0,80.5.330.550
"Azië;Zuid Azië;Bharat (India);Daman &amp; Diu (union territory)","(O 71 03 - O 72 58 /N 20 41 - N 20 22)","72.966666666667,20.366666666667,71.05,20.683333333333",0,80.5.330.575
"Azië;Zuid Azië;Bharat (India);Dadra &amp; Nagar Haveli (union territory)","(O 72 45 - O 73 15 /N 20 30 - N 20 03)","73.25,20.05,72.75,20.5",0,80.5.330.600
"Azië;Zuid Azië;Bharat (India);Karnataka (state)","(O 74 00 - O 78 45 /N 18 30 - N 11 30)","78.75,11.5,74,18.5",0,80.5.330.625
"Azië;Zuid Azië;Bharat (India);Andhra Pradesh (state)","(O 76 40 - O 85 00 /N 19 30 - N 12 30)","85,12.5,76.666666666667,19.5",0,80.5.330.650
"Azië;Zuid Azië;Bharat (India);Tamil Nadu (state)","(O 76 00 - O 80 30 /N 13 45 - N 8 00)","80.5,8,76,13.75",0,80.5.330.675
"Azië;Zuid Azië;Bharat (India);Pondicherry (union territory)",,,0,80.5.330.700
"Azië;Zuid Azië;Bharat (India);Kerala (state)","(O 74 30 - O 77 30 /N 12 50 - N 8 10)","77.5,8.1666666666667,74.5,12.833333333333",0,80.5.330.725
"Azië;Zuid Azië;Bharat (India);Lakshadweep (union territory)","(O 71 15 - O 74 00 /N 11 45 - N 8 00)","74,8,71.25,11.75",0,80.5.330.750
"Azië;Zuid Azië;Bharat (India);Andaman &amp; Nicobar Islands (union territory) ","(O 92 00 - O 94 00 /N 14 00 - N 6 40)","94,6.6666666666667,92,14",0,80.5.330.775
"Azië;Zuid Azië;Bharat (India);Goa (state)","(O 73 30 - O 74 30 /N 16 00 - N 14 50)","74.5,14.833333333333,73.5,16",1,80.5.330.800
"Azië;Zuid Azië;Maldives","(O 72 - O 75 /N 8 -Z 4)","75,-4,72,8",0,80.5.340
"Azië;Zuid Azië;Sri Lanka","(O 79 - O 82 /N 10 - N 5)","82,5,79,10",3,80.5.350
"Azië;Zuid Azië;Nepal","(O 80 - O 88 /N 31 - N 26)","88,26,80,31",0,80.5.360
"Azië;Zuid Azië;Druk-yul (Bhutan)","(O 88 - O 90 /N 28 - N 26)","90,26,88,28",0,80.5.370
"Azië;Zuid Azië;Bangladesa","(O 88 - O 93 /N 27 - N 21)","93,21,88,27",0,80.5.380
"Azië;Zuid Azië;British Indian Ocean Territory","(O 70 - O 74 /Z 4 - Z 9)","74,-9,70,-4",0,80.5.390
"Azië;Oost Azië","(O 70 - O 150 /N 55 - N 20)","150,20,70,55",18,80.5.400
"Azië;Oost Azië;China",,,6,80.5.410
"Azië;Oost Azië;China;Xinjiang Uygur (autonome regio)","(O 73 - O 97 /N 49 - N 35)","97,35,73,49",0,80.5.410.030
"Azië;Oost Azië;China;Xizang (Tibet) * (autonome regio)","(O 78 - O 100 /N 37 - N 27)","100,27,78,37",0,80.5.410.060
"Azië;Oost Azië;China;Qinghai * (provincie)","(O 89 - O 104 /N 40 - N 31)","104,31,89,40",0,80.5.410.090
"Azië;Oost Azië;China;Gansu * (provincie)","(O 89 - O 104 /N 40 - N 31)","104,31,89,40",0,80.5.410.120
"Azië;Oost Azië;China;Ningxia Hui (autonome regio)","(O 102 - O 108 /N 43 - N 35)","108,35,102,43",0,80.5.410.150
"Azië;Oost Azië;China;Nei Monggol (autonome regio)","(O 105 - O 126 /N 54 - N 32)","126,32,105,54",0,80.5.410.180
"Azië;Oost Azië;China;Heilongjiang * (provincie)","(O 122 - O 135 /N 54 - N 44)","135,44,122,54",0,80.5.410.210
"Azië;Oost Azië;China;Jilin * (provincie)","(O 121 - O 132 /N 47 - N 40)","132,40,121,47",0,80.5.410.240
"Azië;Oost Azië;China;Liaoning * (provincie)","(O 118 - O 126 /N 38 - N 44)","126,44,118,38",0,80.5.410.270
"Azië;Oost Azië;China;Hebei","(O 113 - O 120 /N 43 - N 36)","120,36,113,43",1,80.5.410.300
"Azië;Oost Azië;China;Beijing (autonome gemeente)","(O 115 - O 118 /N 41 - N 39)","118,39,115,41",1,80.5.410.330
"Azië;Oost Azië;China;Tianjin (autonome gemeente)","(O 113 - O 120 /N 43 - N 36)","120,36,113,43",0,80.5.410.360
"Azië;Oost Azië;China;Shanxi (provincie)","(O 110 - O 115 /N 41 - N 34)","115,34,110,41",0,80.5.410.390
"Azië;Oost Azië;China;Shaanxi (provincie)","(O 105 - O 111 /N 40 - N 31)","111,31,105,40",0,80.5.410.420
"Azië;Oost Azië;China;Henan (provincie)","(O 110 - O 117 /N 37 - N 31)","117,31,110,37",0,80.5.410.450
"Azië;Oost Azië;China;Shandong (provincie)","(O 110 - O 115 /N 41 - N 34)","115,34,110,41",0,80.5.410.480
"Azië;Oost Azië;China;Jiangsu (provincie)","(O 115 - O 122 /N 35 - N 34)","122,34,115,35",0,80.5.410.510
"Azië;Oost Azië;China;Shanghai (autonome gemeente)","(O 121 - O 122 /N 32 - N 30)","122,30,121,32",0,80.5.410.540
"Azië;Oost Azië;China;Anhui (provincie)","(O 114 - O 120 /N 35 - N 29)","120,29,114,35",0,80.5.410.570
"Azië;Oost Azië;China;Hubei * (provincie)","(O 108 - O 117 /N 34 - N 29)","117,29,108,34",0,80.5.410.600
"Azië;Oost Azië;China;Sichuan * (provincie)","(O 97 - O 111 /N 35 - N 26)","111,26,97,35",0,80.5.410.630
"Azië;Oost Azië;China;Yunnan * (provincie)","(O 97 - O 107 /N 29 - N 21)","107,21,97,29",0,80.5.410.660
"Azië;Oost Azië;China;Guizhou * (provincie)","(O 103 - O 110 /N 29 - N 24)","110,24,103,29",0,80.5.410.690
"Azië;Oost Azië;China;Hunan * (provincie)","(O 108 - O 115 /N 31 - N 24)","115,24,108,31",0,80.5.410.720
"Azië;Oost Azië;China;Jiangxi (provincie)","(O 113 - O 119 /N 30 - N 24)","119,24,113,30",0,80.5.410.750
"Azië;Oost Azië;China;Zhejiang * (provincie)","(O 117 - O 123 /N 32 - N 27)","123,27,117,32",0,80.5.410.780
"Azië;Oost Azië;China;Fujian (provincie)","(O 115 - O 122 /N 29 - N 23)","122,23,115,29",0,80.5.410.810
"Azië;Oost Azië;China;Guangdong * (provincie)","(O 109 - O 118 /N 26 - N 18)","118,18,109,26",0,80.5.410.840
"Azië;Oost Azië;China;Guanxi Zhuang (autonome regio)","(O 104 - O 112 /N 27 - N 20)","112,20,104,27",0,80.5.410.880
"Azië;Oost Azië;Chung-hua Min-Kuo","(O 118 - O 122 /N 27 - N 21)","122,21,118,27",0,80.5.440
"Azië;Oost Azië;Mongol","(O 85 - O 120 /N 55 - N 40)","120,40,85,55",0,80.5.450
"Azië;Oost Azië;Choson","(O 124 - O 131 /N 44 - N 37)","131,37,124,44",1,80.5.460
"Azië;Oost Azië;Hanguk","(O 125 - O 130 /N 39 - N 33)","130,33,125,39",2,80.5.470
"Azië;Oost Azië;Japan","(O 122 - O 150 -/N 46 - N 23)","150,23,122,46",10,80.5.480
"Azië;Oost Azië;Hong Kong","(O 113 45 - O 114 40 /N 22 40 - N 22 10)","114.66666666667,22.166666666667,113.75,22.666666666667",0,80.5.490
"Azië;Oost Azië;Macau","(O 113 35 - O 113 40 /N 22 20 - N 22 05)","113.66666666667,22.083333333333,113.58333333333,22.333333333333",0,80.5.495
"Azië;Zuidoost Azië","(O 92 - O 141 /N 29 - Z 13)","141,-13,92,29",119,80.5.500
"Azië;Zuidoost Azië;Myanma (Birma)","(O 92 - O 102 /N 28 - N 9)","102,9,92,28",0,80.5.510
"Azië;Zuidoost Azië;Muang Thai (Thailand)","(O 97 - O 106 /N 21 - N 5)","106,5,97,21",0,80.5.520
"Azië;Zuidoost Azië;Lao","(O 100 - O 108 /N 23 - N 14)","108,14,100,23",0,80.5.530
"Azië;Zuidoost Azië;Cambodia","(O 102 - O 108 /N 15 - N 10)","108,10,102,15",0,80.5.540
"Azië;Zuidoost Azië;Viêt-nam","(O 102 - O 110 /N 24 - N 8)","110,8,102,24",0,80.5.550
"Azië;Zuidoost Azië;Maleisië","(O 99 - O 120 /N 8 - N 1)","120,1,99,8",1,80.5.560
"Azië;Zuidoost Azië;Brunei","(O 114 - O 116 /N 6 - N 4)","116,4,114,6",0,80.5.565
"Azië;Zuidoost Azië;Singapore","(O 103 - O 104 /N 1 - N 2)","104,2,103,1",1,80.5.570
"Azië;Zuidoost Azië;Indonesië","(O 95 - O 142 /N 6 - Z 12)","142,-12,95,6",111,80.5.580
"Azië;Zuidoost Azië;Indonesië;Jawa (gehele eiland, geen adminisieve eenheid)","(O 105 - O 117 /Z 5 - Z 9)","117,-9,105,-5",53,80.5.580.100
"Azië;Zuidoost Azië;Indonesië;Jawa (gehele eiland, geen adminisieve eenheid);Jakarta Raya (autonoom district)","(O 106 30 - O 107 10 /Z 6 00 - Z 5 30)","107.16666666667,-6,106.5,-5.5",4,80.5.580.110
"Azië;Zuidoost Azië;Indonesië;Jawa (gehele eiland, geen adminisieve eenheid);Jawa Barat (provincie)","(O 105 00 - O 109 00 /Z 5 50 - Z 8 00)","109,-8,105,-5.8333333333333",5,80.5.580.120
"Azië;Zuidoost Azië;Indonesië;Jawa (gehele eiland, geen adminisieve eenheid);Jawa Tengah (provincie)","(O 108 45 - O 112 00 /Z 5 15 - Z 8 30)","112,-8.5,108.75,-5.25",16,80.5.580.130
"Azië;Zuidoost Azië;Indonesië;Jawa (gehele eiland, geen adminisieve eenheid);Yogyakarta (autonoom district)","(O 110 00 - O 111 00 /Z 7 15 - Z 8 30)","111,-8.5,110,-7.25",1,80.5.580.140
"Azië;Zuidoost Azië;Indonesië;Jawa (gehele eiland, geen adminisieve eenheid);Jawa Timur (provincie)","(O 110 45 - O 117 00 /Z 5 00 - Z 9 00)","117,-9,110.75,-5",9,80.5.580.150
"Azië;Zuidoost Azië;Indonesië;Sumatera (gehele eiland, geen administratieve eenheid)","(O 94 - O 110 /N 7 - Z 6)","110,-6,94,7",13,80.5.580.200
"Azië;Zuidoost Azië;Indonesië;Sumatera (gehele eiland, geen administratieve eenheid);Aceh (autonoom district)","(O 94 10 - O 98 30 /N 6 30 - N 1 45)","98.5,1.75,94.166666666667,6.5",2,80.5.580.210
"Azië;Zuidoost Azië;Indonesië;Sumatera (gehele eiland, geen administratieve eenheid);Sumatera Utara (provincie)","(O 97 45 - O 100 15 /N 5 30 - Z 1 00)","100.25,-1,97.75,5.5",1,80.5.580.220
"Azië;Zuidoost Azië;Indonesië;Sumatera (gehele eiland, geen administratieve eenheid);Sumatera Barat (provincie)","(O 98 15 - O 102 00 /N 1 00 - Z 3 30)","102,-3.5,98.25,1",2,80.5.580.230
"Azië;Zuidoost Azië;Indonesië;Sumatera (gehele eiland, geen administratieve eenheid);Riau (provincie)","(O 100 15 - O 109 45 /N 5 00 - Z 1 15)","109.75,-1.25,100.25,5",0,80.5.580.240
"Azië;Zuidoost Azië;Indonesië;Sumatera (gehele eiland, geen administratieve eenheid);Riau (provincie)","(O 100 15 - O 109 45 /N 5 00 - Z 1 15)","109.75,-1.25,100.25,5",0,80.5.580.240
"Azië;Zuidoost Azië;Indonesië;Sumatera (gehele eiland, geen administratieve eenheid);Jambi (provincie)","(O 101 00 - O 106 00 /Z 0 45 - Z 3 00)","106,-3,101,-0.75",0,80.5.580.250
"Azië;Zuidoost Azië;Indonesië;Sumatera Selatan (provincie)","(O 102 00 - O 109 00 /Z 0 10 - Z 5 15)","109,-5.25,102,-0.16666666666667",2,80.5.580.260
"Azië;Zuidoost Azië;Indonesië;Sumatera Selatan (provincie);Bengkulu (provincie)","(O 100 45 - O 103 45 /Z 2 10 - Z 5 10)","103.75,-5.1666666666667,100.75,-2.1666666666667",1,80.5.580.270
"Azië;Zuidoost Azië;Indonesië;Sumatera Selatan (provincie);Lampung (provincie)","(O 103 30 - O 108 00 /Z 3 45 - Z 6 30)","108,-6.5,103.5,-3.75",1,80.5.580.280
"Azië;Zuidoost Azië;Indonesië;Kalimantan (Indonesië, geen administrateve eenheid)","(O 109 - O 120 /N 4 - Z 6)","120,-6,109,4",11,80.5.580.300
"Azië;Zuidoost Azië;Indonesië;Kalimantan (Indonesië, geen administrateve eenheid);Kalimantan Barat (provincie)","(O 109 00 - O 114 30 /N 3 50 - Z 6 00)","114.5,-6,109,3.8333333333333",7,80.5.580.310
"Azië;Zuidoost Azië;Indonesië;Kalimantan (Indonesië, geen administrateve eenheid);Kalimantan Tengah (provincie)","(O 109 00 - O 115 50 /N 1 00 - Z 6 00)","115.83333333333,-6,109,1",0,80.5.580.320
"Azië;Zuidoost Azië;Indonesië;Kalimantan (Indonesië, geen administrateve eenheid);Kalimantan Selatan (provincie)","(O 114 00 - O 118 15 /Z 1 30 - Z 5 50)","118.25,-5.8333333333333,114,-1.5",0,80.5.580.330
"Azië;Zuidoost Azië;Indonesië;Kalimantan (Indonesië, geen administrateve eenheid);Kalimantan Timur (provincie)","(O 113 45 - O 119 30 /N 4 45 - Z 2 45)","119.5,-2.75,113.75,4.75",0,80.5.580.340
"Azië;Zuidoost Azië;Indonesië;Sulawesi (gehele eiland, geen administratieve eenheid)","(O 118 - O 128 /N 6 - Z 8)","128,-8,118,6",2,80.5.580.400
"Azië;Zuidoost Azië;Indonesië;Sulawesi (gehele eiland, geen administratieve eenheid);Sulawesi Utara (provincie)","(O 120 30 - O 127 45 /N 6 00 - Z 0 45)","127.75,-0.75,120.5,6",0,80.5.580.410
"Azië;Zuidoost Azië;Indonesië;Sulawesi (gehele eiland, geen administratieve eenheid);Sulawesi Tengah (provincie)","(O 119 00 - O 124 30 /N 1 50 - Z 4 00)","124.5,-4,119,1.8333333333333",0,80.5.580.420
"Azië;Zuidoost Azië;Indonesië;Sulawesi (gehele eiland, geen administratieve eenheid);Sulawesi Selatan (provincie)","(O 118 00 - O 122 00 /N 1 30 - Z 8 00)","122,-8,118,1.5",2,80.5.580.430
"Azië;Zuidoost Azië;Indonesië;Sulawesi (gehele eiland, geen administratieve eenheid);Sulawesi Tenggara (provincie)","(O 120 45 - O 124 45 /Z 2 30 - Z 8 00)","124.75,-8,120.75,-2.5",0,80.5.580.440
"Azië;Zuidoost Azië;Indonesië;Maluku (gehele archipel, provincie)","(O 124 - O 136 /N 4 - Z 9)","136,-9,124,4",4,80.5.580.500
"Azië;Zuidoost Azië;Indonesië;Nusa Tenggara (groep eilanden, geen administratieve eenheid)","(O 114 - O 128 /Z 7 - Z 12)","128,-12,114,-7",5,80.5.580.600
"Azië;Zuidoost Azië;Indonesië;Nusa Tenggara (groep eilanden, geen administratieve eenheid);Bali (provincie)","(O 114 10 - O 115 50 /Z 7 30 - Z 9 00)","115.83333333333,-9,114.16666666667,-7.5",1,80.5.580.610
"Azië;Zuidoost Azië;Indonesië;Nusa Tenggara (groep eilanden, geen administratieve eenheid);Nusa Tenggara Barat (provincie)","(O 115 30 - O 119 30 /Z 7 30 - Z 9 30)","119.5,-9.5,115.5,-7.5",0,80.5.580.620
"Azië;Zuidoost Azië;Indonesië;Nusa Tenggara (groep eilanden, geen administratieve eenheid);Nusa Tenggara Timur (provincie)","(O 118 45 - O 125 45 /Z 7 30 - Z 11 30)","125.75,-11.5,118.75,-7.5",3,80.5.580.630
"Azië;Zuidoost Azië;Indonesië;Nusa Tenggara (groep eilanden, geen administratieve eenheid);Timor Timur (provincie)","(O 124 45 - O 127 50 /Z 8 00 - Z 9 50)","127.83333333333,-9.8333333333333,124.75,-8",0,80.5.580.640
"Azië;Zuidoost Azië;Indonesië;Irian Jaya (Indonesië, provincie)","(O 129 - O 141 /N 1 - Z 11)","141,-11,129,1",0,80.5.580.700
"Azië;Zuidoost Azië;Pilipinas (Philippijnen)","(O 116 - O 127 /N 22 - N 4)","127,4,116,22",0,80.5.590
"Azië;Zuidoost Azië;Cocos (Keeling) Islands","(O 96 - O 97 30 /Z 11 30 - Z 12 30)","97.5,-12.5,96,-11.5",0,80.5.595
"Azië;Zuidoost Azië;Christmas Island","(O 105 - O 106 /N Z 10 - Z 9)","106,-9,105,-10",0,80.5.596
Afrika,"(W 20 - O 80 /N 40 - Z 35)","80,-35,-20,40",68,80.6
"Afrika;Noord Afrika","(W 20 - O 37 /N 40 - N 19)","37,19,-20,40",20,80.6.100
"Afrika;Noord Afrika;Canarische Eilanden","(W 20 - W 8 /N 30 - N 27)","-8,27,-20,30",1,80.6.105
"Afrika;Noord Afrika;Presidios","(O 3 30 - O 2 00 /N 35 30 - N 35 00)","2,35,3.5,35.5",0,80.6.110
"Afrika;Noord Afrika;Archuipélago da Madeira","(W 18 - W 16 /N 34 - N 32)","-16,32,-18,34",0,80.6.115
"Afrika;Noord Afrika;Maghrib (Marokko)","(W 14 - W 1 /N 36 - N 27)","-1,27,-14,36",4,80.6.120
"Afrika;Noord Afrika;Djazaîriya (Algerije)","(W 9 - O 12 /N 37 - N 19)","12,19,-9,37",1,80.6.125
"Afrika;Noord Afrika;Toûn'sîya (Tunesië)","(O 7 - O 12 /N 38 - N 30)","12,30,7,38",1,80.6.130
"Afrika;Noord Afrika;Libiya","(O 9 - O 25 /N 33 - N 19)","25,19,9,33",0,80.6.135
"Afrika;Noord Afrika;Egypte","(O 25 - O 37 /N 32 - N 22)","37,22,25,32",13,80.6.140
"Afrika;West Afrika","(W 25 - O 16 /N 28 - N 4)","16,4,-25,28",3,80.6.200
"Afrika;West Afrika;Cabo Verde","(W 25 - W 23 /N 17 - N 15)","-23,15,-25,17",0,80.6.203
"Afrika;West Afrika;Westelijke Sahara","(W 17 - W 8 /N 28 - N 21)","-8,21,-17,28",0,80.6.205
"Afrika;West Afrika;Moûrîtânîya","(W 17 - W 4 /N 28 - N 14)","-4,14,-17,28",0,80.6.210
"Afrika;West Afrika;Sénégal","(W 12 - W 11 /N 17 - N 12)","-11,12,-12,17",0,80.6.215
"Afrika;West Afrika;The Gambia","(W 17 - W 13 /N 14 - N 13)","-13,13,-17,14",0,80.6.220
"Afrika;West Afrika;Guiné Buissau","(W 17 - W 13 /N 13 - N 10)","-13,10,-17,13",0,80.6.225
"Afrika;West Afrika;Guinée","(W 15 - W 8 /N 13 - N 7)","-8,7,-15,13",0,80.6.230
"Afrika;West Afrika;Sierra Leone","(W 14 - W 10 /N 10 - N 7)","-10,7,-14,10",0,80.6.235
"Afrika;West Afrika;Liberia","(W 12 - W 7 /N 9 - N 4)","-7,4,-12,9",0,80.6.240
"Afrika;West Afrika;Côte d'Ivoire","(W 9 - W 1 /N 11 - N 4)","-1,4,-9,11",0,80.6.245
"Afrika;West Afrika;Mali","(W 13 - W 5 /N 25 - N 10)","-5,10,-13,25",0,80.6.250
"Afrika;West Afrika;Burkina Fasso","(W 6 - O 3 /N 16 - N 9)","3,9,-6,16",0,80.6.255
"Afrika;West Afrika;Ghana","(W 4 - O 1 /N 12 - N 4)","1,4,-4,12",0,80.6.260
"Afrika;West Afrika;Togo","(O 0 - O 2 /N 12 - N 6)","2,6,0,12",0,80.6.265
"Afrika;West Afrika;Benin","(O 0 30 - O 4 /N 13 - N 6)","4,6,-0.5,13",0,80.6.270
"Afrika;Centraal Afrika","(O 5 - O 32 /N 24 - Z 14)","32,-14,5,24",5,80.6.300
"Afrika;Centraal Afrika;Niger","(O 0 - O 16 /N 24 - N 11)","16,11,0,24",0,80.6.305
"Afrika;Centraal Afrika;Nijeriya (Nigeria)","(O 2 - O 15 /N 14 - N 4)","15,4,2,14",0,80.6.310
"Afrika;Centraal Afrika;Tchad","(O 13 - O 25 /N 24 - N 7)","25,7,13,24",0,80.6.315
"Afrika;Centraal Afrika;Centrafrique (Centraal Afrikaanse Republiek)","(O 14 - O 28 /N 11 -N 2)","28,2,14,11",0,80.6.320
"Afrika;Centraal Afrika;Cameroun","(O 8 - O 16 /N 13 - N 1)","16,1,8,13",0,80.6.325
"Afrika;Centraal Afrika;Guinea Ecuatoral","(O 8 - O 12 /N 3 - N 0)","12,0,8,3",0,80.6.330
"Afrika;Centraal Afrika;São Tomé e Príncipe","(O 2 - O 8 /N 2 - Z 1)","8,-1,2,2",0,80.6.335
"Afrika;Centraal Afrika;Gabon","(O 8 - O 15 /N 3 - Z 4)","15,-4,8,3",1,80.6.340
"Afrika;Centraal Afrika;Congo","(O 11 - O 19 /N 4 - Z 5)","19,-5,11,4",1,80.6.345
"Afrika;Centraal Afrika;Zaïre","(O 11 - O 32 /N 6 - Z 14)","32,-14,11,6",3,80.6.350
"Afrika;Noordoost Afrika","(O 20 - O 52 /N 24 - Z 3)","52,-3,20,24",5,80.6.400
"Afrika;Noordoost Afrika;Sudan","(O 22 - O 39 /N 24 - N 3)","39,3,22,24",0,80.6.405
"Afrika;Noordoost Afrika;Eritrea","(O 36 - O 43 /N 17 - N 12)","43,12,36,17",0,80.6.407
"Afrika;Noordoost Afrika;Ethiopië","(O 33 - O 48 /N 16 - N 3)","48,3,33,16",4,80.6.410
"Afrika;Noordoost Afrika;Djibouti","(O 41 - O 44 /N 13 - N 11)","44,11,41,13",0,80.6.415
"Afrika;Noordoost Afrika;Somaliya","(O 41 - O 52 /N 12 - Z 2)","52,-2,41,12",0,80.6.420
"Afrika;Oost Afrika","(O 28 - O 42 /N 5 - Z 13)","42,-13,28,5",1,80.6.500
"Afrika;Oost Afrika;Uganda","(O 29 - O 35 /N 5 - Z 1)","35,-1,29,5",0,80.6.505
"Afrika;Oost Afrika;Kenya","(O 33 - O 42 /N 5 - Z 5)","42,-5,33,5",0,80.6.510
"Afrika;Oost Afrika;Tanzania","(O 28 - O 41 /Z 1 - Z 13)","41,-13,28,-1",0,80.6.515
"Afrika;Oost Afrika;Rwanda","(O 29 - O 31 /Z 1 - Z 3)","31,-3,29,-1",0,80.6.520
"Afrika;Oost Afrika;Burundi","(O 29 - O 31 /Z 2 - Z 5)","31,-5,29,-2",0,80.6.525
"Afrika;Zuidelijk Afrika","(W 6 - O 55 /Z 5 - Z 35)","55,-35,-6,-5",18,80.6.600
"Afrika;Zuidelijk Afrika;Saint Helena","(W5 50 - W 5 30 /Z 15 55 - Z 15 59)","-5.5,-15.983333333333,W5 50,-15.916666666667",0,80.6.605
"Afrika;Zuidelijk Afrika;Angola","(O 11 - O 24 /Z 4 - Z 18)","24,-18,11,-4",2,80.6.610
"Afrika;Zuidelijk Afrika;Zambia","(O 22 - O 34 /Z 8 - Z 18)","34,-18,22,-8",1,80.6.615
"Afrika;Zuidelijk Afrika;Malawi","(O 32 30 - O 36 30 /Z 9 00 - Z 17 30)","36.5,-17.5,32.5,-9",4,80.6.620
"Afrika;Zuidelijk Afrika;Moçambique","(O 30 - O 41 /Z 10 - Z 25)","41,-25,30,-10",1,80.6.625
"Afrika;Zuidelijk Afrika;Namibia","(O 11 - O 25 /Z 17 - Z 29)","25,-29,11,-17",0,80.6.630
"Afrika;Zuidelijk Afrika;Botswana","(O 20 - O 30 /Z 17 - Z 27)","30,-27,20,-17",0,80.6.635
"Afrika;Zuidelijk Afrika;Zimbabwe","(O 25 - O 34 /Z 15 - Z 23)","34,-23,25,-15",11,80.6.640
"Afrika;Zuidelijk Afrika;Zuid-Afrika","(O 16 - O 33 /Z 22 - Z 35)","33,-35,16,-22",11,80.6.645
"Afrika;Zuidelijk Afrika;Lesotho","(O 26 - O 30 /Z 28 - Z 31)","30,-31,26,-28",0,80.6.650
"Afrika;Zuidelijk Afrika;KaNgwana","(O 30 - O 33 /Z 23 - Z 28)","33,-28,30,-23",0,80.6.655
"Afrika;Afrikaanse staten in de Indische Oceaan","(O 40 - O 60 /Z 0 - Z 30)","60,-30,40,-0",2,80.6.700
"Afrika;Afrikaanse staten in de Indische Oceaan;Seychelles","(O 45 - O 57 / Z 4 - Z 10)","57,-10,45,-4",0,80.6.705
"Afrika;Afrikaanse staten in de Indische Oceaan;Comorien","(O 42 - O 49 /Z 10 - Z 13 30)","49,-13.5,42,-10",0,80.6.710
"Afrika;Afrikaanse staten in de Indische Oceaan;Mayotte","(O 44 30 - O 46 /Z 10 - Z 13 30)","46,-13.5,44.5,-10",0,80.6.715
"Afrika;Afrikaanse staten in de Indische Oceaan;Madagaskar","(O 43 - O 51 /Z 11 - Z 26)","51,-26,43,-11",2,80.6.720
"Afrika;Afrikaanse staten in de Indische Oceaan;Mauritius","(O 57 15 - O 58 00 /Z 19 45 - Z 20 45)","58,-20.75,57.25,-19.75",0,80.6.725
"Afrika;Afrikaanse staten in de Indische Oceaan;Réunion","(O 55 10 - O 55 50 /Z 20 45 - Z 21 30)","55.833333333333,-21.5,55.166666666667,-20.75",0,80.6.730
Amerika,"(O 170 - W 15 /N 85 - Z 55)","-15,-55,170,85",103,80.7
"Amerika;Noord Amerika","(O 170 - W 15 /N 85 - N 25)","-15,25,170,85",73,80.7.100
"Amerika;Noord Amerika;Groenland","(W 74 - W 28 /N 84 - N 59)","-28,59,-74,84",10,80.7.110
"Amerika;Noord Amerika;Alaska","(O 170 - O 130 /N 72 - N 54)","130,54,170,72",10,80.7.115
"Amerika;Noord Amerika;Canada","(W 142 - W 52 /N 83 - N 41)","-52,41,-142,83",3,80.7.120
"Amerika;Noord Amerika;Canada;Newfoundland","(W 67 - W 52 /N 61 - N 46)","-52,46,-67,61",1,80.7.120.050
"Amerika;Noord Amerika;Canada;Prince Edward Island","(W 64 30 - W 61 50 /N 47 05 - N 45 55)","-61.833333333333,45.916666666667,-64.5,47.083333333333",1,80.7.120.100
"Amerika;Noord Amerika;Canada;Nova Scotia","(W 66 50 - W 59 10 /N 47 45 - N 43 15)","-59.166666666667,43.25,-66.833333333333,47.75",1,80.7.120.150
"Amerika;Noord Amerika;Canada;New Brunswick","(W 69 15 - W 64 15 /N 48 15 - N 44 15)","-64.25,44.25,-69.25,48.25",1,80.7.120.200
"Amerika;Noord Amerika;Canada;Québec","(W 80 - W 56 /N 64 - N 45)","-56,45,-80,64",1,80.7.120.250
"Amerika;Noord Amerika;Canada;Ontario","(W 96 - W 74 /N 57 - N 41)","-74,41,-96,57",1,80.7.120.300
"Amerika;Noord Amerika;Canada;Manitoba","(W 103 - W 89 /N 60 - N 49)","-89,49,-103,60",0,80.7.120.350
"Amerika;Noord Amerika;Canada;Saskatchewan","(W 110 - W 101 /N 60 - N 49)","-101,49,-110,60",0,80.7.120.400
"Amerika;Noord Amerika;Canada;Alberta","(W 120 - W 110 /N 60 - N 49)","-110,49,-120,60",0,80.7.120.450
"Amerika;Noord Amerika;Canada;British Columbia","(W 139 - W 114 /N 60 - N 48)","-114,48,-139,60",0,80.7.120.500
"Amerika;Noord Amerika;Canada;Yukon (territorie)","(W 141 - W 124 /N 70 - N 60)","-124,60,-141,70",0,80.7.120.550
"Amerika;Noord Amerika;Canada;Northwest Territories (voormalige territoria) ","(W 137 - W 60 /N 85 - N 60)","-60,60,-137,85",0,80.7.120.600
"Amerika;Noord Amerika;Canada;Denendeh (territorie)","(W 137 - W 102 /N 85 - N 60)","-102,60,-137,85",0,80.7.120.650
"Amerika;Noord Amerika;Canada;Nanavut (territorie)","(W 102 - W 60 /N 85 - N 60)","-60,60,-102,85",0,80.7.120.700
"Amerika;Noord Amerika;Saint Pierre et Miquelon","(W 56 30 - W 56 00 /N 47 15 - N 46 40)","-56,46.666666666667,-56.5,47.25",0,80.7.140
"Amerika;Noord Amerika;United States","(W 25 - W 65 /N 50 - N 23 30)","-65,23.5,-25,50",59,80.7.150
"Amerika;Noord Amerika;United States;New England (geen administratieve eenheid)","(W 73 50 - W 67 10 /N 47 30 - N 40 30)","-67.166666666667,40.5,-73.833333333333,47.5",4,80.7.150.100
